# crate	file	line	item	transpiled_type	class	safe_type	evidence
mfsmount	mfsmount/src/mfsclient/mfs_fuse.rs	1357	masterinfoattr	[uint8_t; 36]	BUF	Mutex<[…; N]> or thread_local	auto:type-shape
mfsmount	mfsmount/src/mfsclient/mfs_fuse.rs	1398	statsattr	[uint8_t; 36]	BUF	Mutex<[…; N]> or thread_local	auto:type-shape
mfsmount	mfsmount/src/mfsclient/mfs_fuse.rs	1442	oplogattr	[uint8_t; 36]	BUF	Mutex<[…; N]> or thread_local	auto:type-shape
mfsmount	mfsmount/src/mfsclient/mfs_fuse.rs	1483	mooseattr	[uint8_t; 36]	BUF	Mutex<[…; N]> or thread_local	auto:type-shape
mfsmount	mfsmount/src/mfsclient/mfs_fuse.rs	1524	randomattr	[uint8_t; 36]	BUF	Mutex<[…; N]> or thread_local	auto:type-shape
mfsmount	mfsmount/src/mfsclient/mfs_fuse.rs	1565	paramsattr	[uint8_t; 36]	BUF	Mutex<[…; N]> or thread_local	auto:type-shape
mfsmount	mfsmount/src/mfsclient/mfs_fuse.rs	1605	dinval	::core::ffi::c_int	BUF	Mutex<::core::ffi::c_int> or thread_local	auto:type-shape
mfsmount	mfsmount/src/mfsclient/mfs_fuse.rs	1606	rndz	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmount	mfsmount/src/mfsclient/mfs_fuse.rs	1607	rndw	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmount	mfsmount/src/mfsclient/mfs_fuse.rs	1608	rndjsr	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmount	mfsmount/src/mfsclient/mfs_fuse.rs	1609	rndjcong	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmount	mfsmount/src/mfsclient/mfs_fuse.rs	1610	randomlock	pthread_mutex_t	BUF	Mutex<pthread_mutex_t> or thread_local	auto:type-shape
mfsmount	mfsmount/src/mfsclient/mfs_fuse.rs	1625	sinfo_max	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmount	mfsmount/src/mfsclient/mfs_fuse.rs	1626	sinfo_size	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmount	mfsmount/src/mfsclient/mfs_fuse.rs	1627	sinfo_head	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmount	mfsmount/src/mfsclient/mfs_fuse.rs	1628	sinfo_tab	*mut *mut sinfo	UNKNOWN	Option<NonNull<_>> + per-site analysis	auto:type-shape
mfsmount	mfsmount/src/mfsclient/mfs_fuse.rs	1629	sinfo_tab_lock	pthread_mutex_t	BUF	Mutex<pthread_mutex_t> or thread_local	auto:type-shape
mfsmount	mfsmount/src/mfsclient/mfs_fuse.rs	18609	mooseascii	[::core::ffi::c_char; 175]	BUF	Mutex<[…; N]> or thread_local	auto:type-shape
mfsmount	mfsmount/src/mfsclient/mfs_fuse.rs	22533	flock_reqid	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmount	mfsmount/src/mfsclient/mfs_fuse.rs	23379	plock_reqid	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmount	mfsmount/src/mfsclient/mfs_fuse.rs	3322	dirbuf_max	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmount	mfsmount/src/mfsclient/mfs_fuse.rs	3323	dirbuf_size	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmount	mfsmount/src/mfsclient/mfs_fuse.rs	3324	dirbuf_head	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmount	mfsmount/src/mfsclient/mfs_fuse.rs	3325	dirbuf_tab	*mut *mut dirbuf	UNKNOWN	Option<NonNull<_>> + per-site analysis	auto:type-shape
mfsmount	mfsmount/src/mfsclient/mfs_fuse.rs	3326	dirbuf_tab_lock	pthread_mutex_t	BUF	Mutex<pthread_mutex_t> or thread_local	auto:type-shape
mfsmount	mfsmount/src/mfsclient/mfs_fuse.rs	5257	finfo_head	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmount	mfsmount/src/mfsclient/mfs_fuse.rs	5258	finfo_size	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmount	mfsmount/src/mfsclient/mfs_fuse.rs	5259	finfo_max	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmount	mfsmount/src/mfsclient/mfs_fuse.rs	5260	finfo_tab	*mut *mut finfo	UNKNOWN	Option<NonNull<_>> + per-site analysis	auto:type-shape
mfsmount	mfsmount/src/mfsclient/mfs_fuse.rs	5261	finfo_tab_lock	pthread_mutex_t	BUF	Mutex<pthread_mutex_t> or thread_local	auto:type-shape
mfsmount	mfsmount/src/mfsclient/mfs_fuse.rs	5276	finfo_inode_hash	[uint32_t; 1024]	BUF	Mutex<[…; N]> or thread_local	auto:type-shape
mfsmount	mfsmount/src/mfsclient/mfs_fuse.rs	74	stderr	*mut FILE	UNKNOWN	Option<NonNull<_>> + per-site analysis	auto:type-shape
mfsmount	mfsmount/src/mfsclient/mfs_fuse.rs	7998	fuse_comm	*mut fuse_session	UNKNOWN	Option<NonNull<_>> + per-site analysis	auto:type-shape
mfsmount	mfsmount/src/mfsclient/mfs_fuse.rs	7999	debug_mode	::core::ffi::c_int	BUF	Mutex<::core::ffi::c_int> or thread_local	auto:type-shape
mfsmount	mfsmount/src/mfsclient/mfs_fuse.rs	8000	usedircache	::core::ffi::c_int	BUF	Mutex<::core::ffi::c_int> or thread_local	auto:type-shape
mfsmount	mfsmount/src/mfsclient/mfs_fuse.rs	8001	keep_cache	::core::ffi::c_int	BUF	Mutex<::core::ffi::c_int> or thread_local	auto:type-shape
mfsmount	mfsmount/src/mfsclient/mfs_fuse.rs	8002	readdirplus_cache_min_timeout	::core::ffi::c_double	BUF	Mutex<::core::ffi::c_double> or thread_local	auto:type-shape
mfsmount	mfsmount/src/mfsclient/mfs_fuse.rs	8003	direntry_cache_timeout	::core::ffi::c_double	BUF	Mutex<::core::ffi::c_double> or thread_local	auto:type-shape
mfsmount	mfsmount/src/mfsclient/mfs_fuse.rs	8004	entry_cache_timeout	::core::ffi::c_double	BUF	Mutex<::core::ffi::c_double> or thread_local	auto:type-shape
mfsmount	mfsmount/src/mfsclient/mfs_fuse.rs	8005	attr_cache_timeout	::core::ffi::c_double	BUF	Mutex<::core::ffi::c_double> or thread_local	auto:type-shape
mfsmount	mfsmount/src/mfsclient/mfs_fuse.rs	8006	mkdir_copy_sgid	::core::ffi::c_int	BUF	Mutex<::core::ffi::c_int> or thread_local	auto:type-shape
mfsmount	mfsmount/src/mfsclient/mfs_fuse.rs	8007	sugid_clear_mode	::core::ffi::c_int	BUF	Mutex<::core::ffi::c_int> or thread_local	auto:type-shape
mfsmount	mfsmount/src/mfsclient/mfs_fuse.rs	8008	xattr_cache_on	::core::ffi::c_int	BUF	Mutex<::core::ffi::c_int> or thread_local	auto:type-shape
mfsmount	mfsmount/src/mfsclient/mfs_fuse.rs	8009	xattr_acl_support	::core::ffi::c_int	BUF	Mutex<::core::ffi::c_int> or thread_local	auto:type-shape
mfsmount	mfsmount/src/mfsclient/mfs_fuse.rs	8010	fsync_before_close_min_time	::core::ffi::c_double	BUF	Mutex<::core::ffi::c_double> or thread_local	auto:type-shape
mfsmount	mfsmount/src/mfsclient/mfs_fuse.rs	8011	no_xattrs	::core::ffi::c_int	BUF	Mutex<::core::ffi::c_int> or thread_local	auto:type-shape
mfsmount	mfsmount/src/mfsclient/mfs_fuse.rs	8012	no_posix_locks	::core::ffi::c_int	BUF	Mutex<::core::ffi::c_int> or thread_local	auto:type-shape
mfsmount	mfsmount/src/mfsclient/mfs_fuse.rs	8013	no_bsd_locks	::core::ffi::c_int	BUF	Mutex<::core::ffi::c_int> or thread_local	auto:type-shape
mfsmount	mfsmount/src/mfsclient/mfs_fuse.rs	8014	full_permissions	::core::ffi::c_int	BUF	Mutex<::core::ffi::c_int> or thread_local	auto:type-shape
mfsmount	mfsmount/src/mfsclient/mfs_fuse.rs	8015	mfs_disables	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmount	mfsmount/src/mfsclient/mfs_fuse.rs	8016	statsptr	[*mut ::core::ffi::c_void; 42] =	BUF	Mutex<[…; N]> or thread_local	auto:type-shape
mfsmount	mfsmount/src/mfsclient/mfs_fuse.rs	8323	aclstorage	pthread_key_t	BUF	Mutex<pthread_key_t> or thread_local	auto:type-shape
mfsmount	mfsmount/src/mfsclient/mfs_meta_fuse.rs	30	stderr	*mut FILE	UNKNOWN	Option<NonNull<_>> + per-site analysis	auto:type-shape
mfsmount	mfsmount/src/mfsclient/mfs_meta_fuse.rs	441	masterinfoattr	[uint8_t; 36]	BUF	Mutex<[…; N]> or thread_local	auto:type-shape
mfsmount	mfsmount/src/mfsclient/mfs_meta_fuse.rs	482	debug_mode	::core::ffi::c_int	BUF	Mutex<::core::ffi::c_int> or thread_local	auto:type-shape
mfsmount	mfsmount/src/mfsclient/mfs_meta_fuse.rs	483	flat_trash	::core::ffi::c_int	BUF	Mutex<::core::ffi::c_int> or thread_local	auto:type-shape
mfsmount	mfsmount/src/mfsclient/mfs_meta_fuse.rs	484	entry_cache_timeout	::core::ffi::c_double	BUF	Mutex<::core::ffi::c_double> or thread_local	auto:type-shape
mfsmount	mfsmount/src/mfsclient/mfs_meta_fuse.rs	485	attr_cache_timeout	::core::ffi::c_double	BUF	Mutex<::core::ffi::c_double> or thread_local	auto:type-shape
mfsmount	mfsmount/src/mfsclient/mfsmount.rs	1192	id	[::core::ffi::c_char; 72]	BUF	Mutex<[…; N]> or thread_local	auto:type-shape
mfsmount	mfsmount/src/mfsclient/mfsmount.rs	1197	mfs_meta_oper	fuse_lowlevel_ops	BUF	Mutex<fuse_lowlevel_ops> or thread_local	auto:type-shape
mfsmount	mfsmount/src/mfsclient/mfsmount.rs	1311	mfs_oper	fuse_lowlevel_ops	BUF	Mutex<fuse_lowlevel_ops> or thread_local	auto:type-shape
mfsmount	mfsmount/src/mfsclient/mfsmount.rs	1528	mfsopts	mfsopts	BUF	Mutex<mfsopts> or thread_local	auto:type-shape
mfsmount	mfsmount/src/mfsclient/mfsmount.rs	1587	defaultmountpoint	*mut ::core::ffi::c_char =	UNKNOWN	Option<NonNull<_>> + per-site analysis	auto:type-shape
mfsmount	mfsmount/src/mfsclient/mfsmount.rs	1589	custom_cfg	::core::ffi::c_int	BUF	Mutex<::core::ffi::c_int> or thread_local	auto:type-shape
mfsmount	mfsmount/src/mfsclient/mfsmount.rs	1590	mfs_opts_stage1	[fuse_opt; 3]	BUF	Mutex<[…; N]> or thread_local	auto:type-shape
mfsmount	mfsmount/src/mfsclient/mfsmount.rs	1595	mfs_opts_stage2	[fuse_opt; 70]	BUF	Mutex<[…; N]> or thread_local	auto:type-shape
mfsmount	mfsmount/src/mfsclient/mfsmount.rs	2232	fuse_init_set	uint8_t	STATIC	AtomicU8	auto:type-shape
mfsmount	mfsmount/src/mfsclient/mfsmount.rs	2233	fuse_proto_major	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmount	mfsmount/src/mfsclient/mfsmount.rs	2234	fuse_proto_minor	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmount	mfsmount/src/mfsclient/mfsmount.rs	2235	fuse_capable	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmount	mfsmount/src/mfsclient/mfsmount.rs	2236	fuse_defaults	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmount	mfsmount/src/mfsclient/mfsmount.rs	2237	fuse_want	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmount	mfsmount/src/mfsclient/mfsmount.rs	2316	params_sesflags	uint8_t	STATIC	AtomicU8	auto:type-shape
mfsmount	mfsmount/src/mfsclient/mfsmount.rs	2317	params_umaskval	uint16_t	STATIC	AtomicU16	auto:type-shape
mfsmount	mfsmount/src/mfsclient/mfsmount.rs	2318	params_maprootuid	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmount	mfsmount/src/mfsclient/mfsmount.rs	2319	params_maprootgid	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmount	mfsmount/src/mfsclient/mfsmount.rs	2320	params_mapalluid	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmount	mfsmount/src/mfsclient/mfsmount.rs	2321	params_mapallgid	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmount	mfsmount/src/mfsclient/mfsmount.rs	2322	params_sclassgroups	int32_t	STATIC	AtomicI32	auto:type-shape
mfsmount	mfsmount/src/mfsclient/mfsmount.rs	2323	params_mingoal	uint8_t	STATIC	AtomicU8	auto:type-shape
mfsmount	mfsmount/src/mfsclient/mfsmount.rs	2324	params_maxgoal	uint8_t	STATIC	AtomicU8	auto:type-shape
mfsmount	mfsmount/src/mfsclient/mfsmount.rs	2325	params_mintrashretention	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmount	mfsmount/src/mfsclient/mfsmount.rs	2326	params_maxtrashretention	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmount	mfsmount/src/mfsclient/mfsmount.rs	2327	params_disables	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmount	mfsmount/src/mfsclient/mfsmount.rs	33	stdout	*mut FILE	UNKNOWN	Option<NonNull<_>> + per-site analysis	auto:type-shape
mfsmount	mfsmount/src/mfsclient/mfsmount.rs	34	stderr	*mut FILE	UNKNOWN	Option<NonNull<_>> + per-site analysis	auto:type-shape
mfsmount	mfsmount/src/mfsclient/negentrycache.rs	148	negentryhash	*mut hashbucket	UNKNOWN	Option<NonNull<_>> + per-site analysis	auto:type-shape
mfsmount	mfsmount/src/mfsclient/negentrycache.rs	149	lastvalidentry	::core::ffi::c_double	BUF	Mutex<::core::ffi::c_double> or thread_local	auto:type-shape
mfsmount	mfsmount/src/mfsclient/negentrycache.rs	150	NegEntryTimeOut	::core::ffi::c_double	BUF	Mutex<::core::ffi::c_double> or thread_local	auto:type-shape
mfsmount	mfsmount/src/mfsclient/negentrycache.rs	151	necachelock	pthread_mutex_t	BUF	Mutex<pthread_mutex_t> or thread_local	auto:type-shape
mfsmount	mfsmount/src/mfsclient/negentrycache.rs	166	statsptr	[*mut ::core::ffi::c_void; 5] =	BUF	Mutex<[…; N]> or thread_local	auto:type-shape
mfsmount	mfsmount/src/mfsclient/negentrycache.rs	234	primes	[uint32_t; 4]	BUF	Mutex<[…; N]> or thread_local	auto:type-shape
mfsmount	mfsmount/src/mfsclient/negentrycache.rs	30	stderr	*mut FILE	UNKNOWN	Option<NonNull<_>> + per-site analysis	auto:type-shape
mfsmount	mfsmount/src/mfsclient/oplog.rs	194	nextfh	::core::ffi::c_ulong	BUF	Mutex<::core::ffi::c_ulong> or thread_local	auto:type-shape
mfsmount	mfsmount/src/mfsclient/oplog.rs	195	fhhead	*mut fhentry	UNKNOWN	Option<NonNull<_>> + per-site analysis	auto:type-shape
mfsmount	mfsmount/src/mfsclient/oplog.rs	196	opbuff	[uint8_t; 16777216]	BUF	Mutex<[…; N]> or thread_local	auto:type-shape
mfsmount	mfsmount/src/mfsclient/oplog.rs	197	writepos	uint64_t	STATIC	AtomicU64	auto:type-shape
mfsmount	mfsmount/src/mfsclient/oplog.rs	198	waiting	uint8_t	STATIC	AtomicU8	auto:type-shape
mfsmount	mfsmount/src/mfsclient/oplog.rs	199	opbufflock	pthread_mutex_t	BUF	Mutex<pthread_mutex_t> or thread_local	auto:type-shape
mfsmount	mfsmount/src/mfsclient/oplog.rs	214	nodata	pthread_cond_t	BUF	Mutex<pthread_cond_t> or thread_local	auto:type-shape
mfsmount	mfsmount/src/mfsclient/oplog.rs	215	convts	time_t	STATIC	AtomicI64	auto:type-shape
mfsmount	mfsmount/src/mfsclient/oplog.rs	216	convtm	tm	BUF	Mutex<tm> or thread_local	auto:type-shape
mfsmount	mfsmount/src/mfsclient/oplog.rs	229	timelock	pthread_mutex_t	BUF	Mutex<pthread_mutex_t> or thread_local	auto:type-shape
mfsmount	mfsmount/src/mfsclient/readdata.rs	1849	lastnotify	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmount	mfsmount/src/mfsclient/readdata.rs	20416	total_bytes_rcvd	uint64_t	STATIC	AtomicU64	auto:type-shape
mfsmount	mfsmount/src/mfsclient/readdata.rs	6	stderr	*mut FILE	UNKNOWN	Option<NonNull<_>> + per-site analysis	auto:type-shape
mfsmount	mfsmount/src/mfsclient/readdata.rs	633	errtab	[*const ::core::ffi::c_char; 65]	BUF	Mutex<[…; N]> or thread_local	auto:type-shape
mfsmount	mfsmount/src/mfsclient/readdata.rs	786	rangesstorage	pthread_key_t	BUF	Mutex<pthread_key_t> or thread_local	auto:type-shape
mfsmount	mfsmount/src/mfsclient/readdata.rs	787	readahead_leng	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmount	mfsmount/src/mfsclient/readdata.rs	788	readahead_trigger	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmount	mfsmount/src/mfsclient/readdata.rs	789	usectimeout	uint64_t	STATIC	AtomicU64	auto:type-shape
mfsmount	mfsmount/src/mfsclient/readdata.rs	790	maxretries	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmount	mfsmount/src/mfsclient/readdata.rs	791	minlogretry	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmount	mfsmount/src/mfsclient/readdata.rs	792	maxreadaheadsize	uint64_t	STATIC	AtomicU64	auto:type-shape
mfsmount	mfsmount/src/mfsclient/readdata.rs	793	erroronlostchunk	uint8_t	STATIC	AtomicU8	auto:type-shape
mfsmount	mfsmount/src/mfsclient/readdata.rs	794	erroronnospace	uint8_t	STATIC	AtomicU8	auto:type-shape
mfsmount	mfsmount/src/mfsclient/readdata.rs	795	reqbufftotalsize	uint64_t	STATIC	AtomicU64	auto:type-shape
mfsmount	mfsmount/src/mfsclient/readdata.rs	796	indhash	*mut *mut inodedata	UNKNOWN	Option<NonNull<_>> + per-site analysis	auto:type-shape
mfsmount	mfsmount/src/mfsclient/readdata.rs	797	inode_lock	pthread_mutex_t	BUF	Mutex<pthread_mutex_t> or thread_local	auto:type-shape
mfsmount	mfsmount/src/mfsclient/readdata.rs	812	workers_lock	pthread_mutex_t	BUF	Mutex<pthread_mutex_t> or thread_local	auto:type-shape
mfsmount	mfsmount/src/mfsclient/readdata.rs	827	workers_avail	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmount	mfsmount/src/mfsclient/readdata.rs	828	workers_total	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmount	mfsmount/src/mfsclient/readdata.rs	829	worker_term_cond	pthread_cond_t	BUF	Mutex<pthread_cond_t> or thread_local	auto:type-shape
mfsmount	mfsmount/src/mfsclient/readdata.rs	841	worker_thattr	pthread_attr_t	BUF	Mutex<pthread_attr_t> or thread_local	auto:type-shape
mfsmount	mfsmount/src/mfsclient/readdata.rs	842	jqueue	*mut ::core::ffi::c_void	UNKNOWN	Option<NonNull<_>> + per-site analysis	auto:type-shape
mfsmount	mfsmount/src/mfsclient/stats.rs	80	firstnode	*mut statsnode	UNKNOWN	Option<NonNull<_>> + per-site analysis	auto:type-shape
mfsmount	mfsmount/src/mfsclient/stats.rs	81	allactiveplengs	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmount	mfsmount/src/mfsclient/stats.rs	82	activenodes	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmount	mfsmount/src/mfsclient/stats.rs	83	glock	pthread_mutex_t	BUF	Mutex<pthread_mutex_t> or thread_local	auto:type-shape
mfsmount	mfsmount/src/mfsclient/sustained_inodes.rs	137	clthread	pthread_t	BUF	Mutex<pthread_t> or thread_local	auto:type-shape
mfsmount	mfsmount/src/mfsclient/sustained_inodes.rs	138	term	uint8_t	STATIC	AtomicU8	auto:type-shape
mfsmount	mfsmount/src/mfsclient/sustained_inodes.rs	139	lastlist	*mut sinodes_ino	UNKNOWN	Option<NonNull<_>> + per-site analysis	auto:type-shape
mfsmount	mfsmount/src/mfsclient/sustained_inodes.rs	140	currentlist	*mut sinodes_ino	UNKNOWN	Option<NonNull<_>> + per-site analysis	auto:type-shape
mfsmount	mfsmount/src/mfsclient/sustained_inodes.rs	232	mydevid	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmount	mfsmount/src/mfsclient/sustained_parents.rs	174	sparents_hash	[*mut sinoparent; 16384]	BUF	Mutex<[…; N]> or thread_local	auto:type-shape
mfsmount	mfsmount/src/mfsclient/sustained_parents.rs	175	sparents_lock	[pthread_mutex_t; 16384]	BUF	Mutex<[…; N]> or thread_local	auto:type-shape
mfsmount	mfsmount/src/mfsclient/sustained_parents.rs	190	clthread	pthread_t	BUF	Mutex<pthread_t> or thread_local	auto:type-shape
mfsmount	mfsmount/src/mfsclient/sustained_parents.rs	191	term	uint8_t	STATIC	AtomicU8	auto:type-shape
mfsmount	mfsmount/src/mfsclient/sustained_parents.rs	24	stderr	*mut FILE	UNKNOWN	Option<NonNull<_>> + per-site analysis	auto:type-shape
mfsmount	mfsmount/src/mfsclient/sustained_stats.rs	181	term	uint8_t	STATIC	AtomicU8	auto:type-shape
mfsmount	mfsmount/src/mfsclient/sustained_stats.rs	182	clthread	pthread_t	BUF	Mutex<pthread_t> or thread_local	auto:type-shape
mfsmount	mfsmount/src/mfsclient/sustained_stats.rs	185	default_attr	[uint8_t; 35]	BUF	Mutex<[…; N]> or thread_local	auto:type-shape
mfsmount	mfsmount/src/mfsclient/sustained_stats.rs	222	ishash	*mut *mut inode_stats	UNKNOWN	Option<NonNull<_>> + per-site analysis	auto:type-shape
mfsmount	mfsmount/src/mfsclient/sustained_stats.rs	223	locktab	*mut pthread_mutex_t	UNKNOWN	Option<NonNull<_>> + per-site analysis	auto:type-shape
mfsmount	mfsmount/src/mfsclient/sustained_stats.rs	35	stderr	*mut FILE	UNKNOWN	Option<NonNull<_>> + per-site analysis	auto:type-shape
mfsmount	mfsmount/src/mfsclient/symlinkcache.rs	137	primes	[uint32_t; 4]	BUF	Mutex<[…; N]> or thread_local	auto:type-shape
mfsmount	mfsmount/src/mfsclient/symlinkcache.rs	143	symlinkhash	*mut hashbucket	UNKNOWN	Option<NonNull<_>> + per-site analysis	auto:type-shape
mfsmount	mfsmount/src/mfsclient/symlinkcache.rs	144	slcachelock	pthread_mutex_t	BUF	Mutex<pthread_mutex_t> or thread_local	auto:type-shape
mfsmount	mfsmount/src/mfsclient/symlinkcache.rs	159	timeout	::core::ffi::c_double	BUF	Mutex<::core::ffi::c_double> or thread_local	auto:type-shape
mfsmount	mfsmount/src/mfsclient/symlinkcache.rs	160	statsptr	[*mut ::core::ffi::c_void; 4] =	BUF	Mutex<[…; N]> or thread_local	auto:type-shape
mfsmount	mfsmount/src/mfsclient/symlinkcache.rs	21	stderr	*mut FILE	UNKNOWN	Option<NonNull<_>> + per-site analysis	auto:type-shape
mfsmount	mfsmount/src/mfsclient/writedata.rs	14698	total_bytes_sent	uint64_t	STATIC	AtomicU64	auto:type-shape
mfsmount	mfsmount/src/mfsclient/writedata.rs	28	stderr	*mut FILE	UNKNOWN	Option<NonNull<_>> + per-site analysis	auto:type-shape
mfsmount	mfsmount/src/mfsclient/writedata.rs	4196	lastnotify	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmount	mfsmount/src/mfsclient/writedata.rs	539	errtab	[*const ::core::ffi::c_char; 65]	BUF	Mutex<[…; N]> or thread_local	auto:type-shape
mfsmount	mfsmount/src/mfsclient/writedata.rs	638	fcblock	pthread_mutex_t	BUF	Mutex<pthread_mutex_t> or thread_local	auto:type-shape
mfsmount	mfsmount/src/mfsclient/writedata.rs	653	fcbcond	pthread_cond_t	BUF	Mutex<pthread_cond_t> or thread_local	auto:type-shape
mfsmount	mfsmount/src/mfsclient/writedata.rs	665	fcbwaiting	uint16_t	STATIC	AtomicU16	auto:type-shape
mfsmount	mfsmount/src/mfsclient/writedata.rs	666	cacheblocks	*mut cblock	UNKNOWN	Option<NonNull<_>> + per-site analysis	auto:type-shape
mfsmount	mfsmount/src/mfsclient/writedata.rs	667	freecblockshead	*mut cblock	UNKNOWN	Option<NonNull<_>> + per-site analysis	auto:type-shape
mfsmount	mfsmount/src/mfsclient/writedata.rs	668	freecacheblocks	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmount	mfsmount/src/mfsclient/writedata.rs	669	cacheblockcount	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmount	mfsmount/src/mfsclient/writedata.rs	670	optimeout	::core::ffi::c_double	BUF	Mutex<::core::ffi::c_double> or thread_local	auto:type-shape
mfsmount	mfsmount/src/mfsclient/writedata.rs	671	maxretries	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmount	mfsmount/src/mfsclient/writedata.rs	672	minlogretry	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmount	mfsmount/src/mfsclient/writedata.rs	673	erroronlostchunk	uint8_t	STATIC	AtomicU8	auto:type-shape
mfsmount	mfsmount/src/mfsclient/writedata.rs	674	erroronnospace	uint8_t	STATIC	AtomicU8	auto:type-shape
mfsmount	mfsmount/src/mfsclient/writedata.rs	675	idhash	*mut *mut inodedata	UNKNOWN	Option<NonNull<_>> + per-site analysis	auto:type-shape
mfsmount	mfsmount/src/mfsclient/writedata.rs	676	hashlock	pthread_mutex_t	BUF	Mutex<pthread_mutex_t> or thread_local	auto:type-shape
mfsmount	mfsmount/src/mfsclient/writedata.rs	691	workerslock	pthread_mutex_t	BUF	Mutex<pthread_mutex_t> or thread_local	auto:type-shape
mfsmount	mfsmount/src/mfsclient/writedata.rs	706	workers_avail	uint32_t	STATIC	AtomicU32	auto:type-shape
mfsmount	mfsmount/src/mfsclient/writedata.rs	707	workers_total	uint32_t	STATIC	AtomicU32	auto:type-shape
